book_id,chap_num,para_num,para_str
144,28,5,"Meanwhile Helen herself was under examination, though not from either of her victims. Mr. Pepper considered her; and his meditations, carried on while he cut his toast into bars and neatly buttered them, took him through a considerable stretch of autobiography. One of his penetrating glances assured him that he was right last night in judging that Helen was beautiful. Blandly he passed her the jam. She was talking nonsense, but not worse nonsense than people usually do talk at breakfast, the cerebral circulation, as he knew to his cost, being apt to give trouble at that hour. He went on saying “No” to her, on principle, for he never yielded to a woman on account of her sex. And here, dropping his eyes to his plate, he became autobiographical. He had not married himself for the sufficient reason that he had never met a woman who commanded his respect. Condemned to pass the susceptible years of youth in a railway station in Bombay, he had seen only coloured women, military women, official women; and his ideal was a woman who could read Greek, if not Persian, was irreproachably fair in the face, and able to understand the small things he let fall while undressing. As it was he had contracted habits of which he was not in the least ashamed. Certain odd minutes every day went to learning things by heart; he never took a ticket without noting the number; he devoted January to Petronius, February to Catullus, March to the Etruscan vases perhaps; anyhow he had done good work in India, and there was nothing to regret in his life except the fundamental defects which no wise man regrets, when the present is still his. So concluding he looked up suddenly and smiled. Rachel caught his eye."
144,28,6,"“And now you’ve chewed something thirty - seven times, I suppose?” she thought, but said politely aloud, “Are your legs troubling you to - day, Mr. Pepper?”"
144,28,7,"“My shoulder blades?” he asked, shifting them painfully. “Beauty has no effect upon uric acid that I’m aware of,” he sighed, contemplating the round pane opposite, through which the sky and sea showed blue. At the same time he took a little parchment volume from his pocket and laid it on the table. As it was clear that he invited comment, Helen asked him the name of it. She got the name; but she got also a disquisition upon the proper method of making roads. Beginning with the Greeks, who had, he said, many difficulties to contend with, he continued with the Romans, passed to England and the right method, which speedily became the wrong method, and wound up with such a fury of denunciation directed against the road - makers of the present day in general, and the road - makers of Richmond Park in particular, where Mr. Pepper had the habit of cycling every morning before breakfast, that the spoons fairly jingled against the coffee cups, and the insides of at least four rolls mounted in a heap beside Mr. Pepper’s plate."
144,28,8,"“Pebbles!” he concluded, viciously dropping another bread pellet upon the heap. “The roads of England are mended with pebbles! ‘With the first heavy rainfall,’ I’ve told ’em, ‘your road will be a swamp.’ Again and again my words have proved true. But d’you suppose they listen to me when I tell ’em so, when I point out the consequences, the consequences to the public purse, when I recommend ’em to read Coryphaeus? No, Mrs. Ambrose, you will form no just opinion of the stupidity of mankind until you have sat upon a Borough Council!” The little man fixed her with a glance of ferocious energy."
144,28,9,"“I have had servants,” said Mrs. Ambrose, concentrating her gaze. “At this moment I have a nurse. She’s a good woman as they go, but she’s determined to make my children pray. So far, owing to great care on my part, they think of God as a kind of walrus; but now that my back’s turned — Ridley,” she demanded, swinging round upon her husband, “what shall we do if we find them saying the Lord’s Prayer when we get home again?”"
144,28,10,"Ridley made the sound which is represented by “Tush.” But Willoughby, whose discomfort as he listened was manifested by a slight movement rocking of his body, said awkwardly, “Oh, surely, Helen, a little religion hurts nobody.”"
144,28,11,"“I would rather my children told lies,” she replied, and while Willoughby was reflecting that his sister - in - law was even more eccentric than he remembered, pushed her chair back and swept upstairs. In a second they heard her calling back, “Oh, look! We’re out at sea!”"
144,28,12,"They followed her on to the deck. All the smoke and the houses had disappeared, and the ship was out in a wide space of sea very fresh and clear though pale in the early light. They had left London sitting on its mud. A very thin line of shadow tapered on the horizon, scarcely thick enough to stand the burden of Paris, which nevertheless rested upon it. They were free of roads, free of mankind, and the same exhilaration at their freedom ran through them all. The ship was making her way steadily through small waves which slapped her and then fizzled like effervescing water, leaving a little border of bubbles and foam on either side. The colourless October sky above was thinly clouded as if by the trail of wood - fire smoke, and the air was wonderfully salt and brisk. Indeed it was too cold to stand still. Mrs. Ambrose drew her arm within her husband’s, and as they moved off it could be seen from the way in which her sloping cheek turned up to his that she had something private to communicate. They went a few paces and Rachel saw them kiss."
144,28,13,"Down she looked into the depth of the sea. While it was slightly disturbed on the surface by the passage of the _Euphrosyne_, beneath it was green and dim, and it grew dimmer and dimmer until the sand at the bottom was only a pale blur. One could scarcely see the black ribs of wrecked ships, or the spiral towers made by the burrowings of great eels, or the smooth green - sided monsters who came by flickering this way and that."
144,28,14,"— “And, Rachel, if any one wants me, I’m busy till one,” said her father, enforcing his words as he often did, when he spoke to his daughter, by a smart blow upon the shoulder."
144,28,15,"“Until one,” he repeated. “And you’ll find yourself some employment, eh? Scales, French, a little German, eh? There’s Mr. Pepper who knows more about separable verbs than any man in Europe, eh?” and he went off laughing. Rachel laughed, too, as indeed she had laughed ever since she could remember, without thinking it funny, but because she admired her father."
144,28,16,"But just as she was turning with a view perhaps to finding some employment, she was intercepted by a woman who was so broad and so thick that to be intercepted by her was inevitable. The discreet tentative way in which she moved, together with her sober black dress, showed that she belonged to the lower orders; nevertheless she took up a rock - like position, looking about her to see that no gentry were near before she delivered her message, which had reference to the state of the sheets, and was of the utmost gravity."
144,28,17,"“How ever we’re to get through this voyage, Miss Rachel, I really can’t tell,” she began with a shake of her head. “There’s only just sheets enough to go round, and the master’s has a rotten place you could put your fingers through. And the counterpanes. Did you notice the counterpanes? I thought to myself a poor person would have been ashamed of them. The one I gave Mr. Pepper was hardly fit to cover a dog. . . . No, Miss Rachel, they could _not_ be mended; they’re only fit for dust sheets. Why, if one sewed one’s finger to the bone, one would have one’s work undone the next time they went to the laundry.”"
144,28,18,Her voice in its indignation wavered as if tears were near.
144,28,19,"There was nothing for it but to descend and inspect a large pile of linen heaped upon a table. Mrs. Chailey handled the sheets as if she knew each by name, character, and constitution. Some had yellow stains, others had places where the threads made long ladders; but to the ordinary eye they looked much as sheets usually do look, very chill, white, cold, and irreproachably clean."
144,28,20,"Suddenly Mrs. Chailey, turning from the subject of sheets, dismissing them entirely, clenched her fists on the top of them, and proclaimed, “And you couldn’t ask a living creature to sit where I sit!”"
144,28,21,"Mrs. Chailey was expected to sit in a cabin which was large enough, but too near the boilers, so that after five minutes she could hear her heart “go,” she complained, putting her hand above it, which was a state of things that Mrs. Vinrace, Rachel’s mother, would never have dreamt of inflicting — Mrs. Vinrace, who knew every sheet in her house, and expected of every one the best they could do, but no more."
144,28,22,"It was the easiest thing in the world to grant another room, and the problem of sheets simultaneously and miraculously solved itself, the spots and ladders not being past cure after all, but —"
144,28,23,"“Lies! Lies! Lies!” exclaimed the mistress indignantly, as she ran up on to the deck. “What’s the use of telling me lies?”"
144,28,24,"In her anger that a woman of fifty should behave like a child and come cringing to a girl because she wanted to sit where she had not leave to sit, she did not think of the particular case, and, unpacking her music, soon forgot all about the old woman and her sheets."
144,28,25,"Mrs. Chailey folded her sheets, but her expression testified to flatness within. The world no longer cared about her, and a ship was not a home. When the lamps were lit yesterday, and the sailors went tumbling above her head, she had cried; she would cry this evening; she would cry to - morrow. It was not home. Meanwhile she arranged her ornaments in the room which she had won too easily. They were strange ornaments to bring on a sea voyage — china pugs, tea - sets in miniature, cups stamped floridly with the arms of the city of Bristol, hair - pin boxes crusted with shamrock, antelopes’ heads in coloured plaster, together with a multitude of tiny photographs, representing downright workmen in their Sunday best, and women holding white babies. But there was one portrait in a gilt frame, for which a nail was needed, and before she sought it Mrs. Chailey put on her spectacles and read what was written on a slip of paper at the back:"
